Pod,Setup,Rank,Points Earned,Total Points,Name(s),"Victory
Pile 1","Victory
Pile 2","Total
VP",Win?,,Turns,,Escaped Villains,,Points per Turn,,Total Rank Points,,VP Difference,Bystanders Rescued,Cards Undercover,Cards Left in Villain Deck,,,,,,,Attempt 1 Hero Choices,,Attempt 2 Hero Choices,,Attempt Submitted,Fun Level,Comments,Results Of Week:
,,3,(+7),12,Tozar,56,31,87,1st,Yes (5),6th,27 (4),1st,0 (5.5),2nd,3.222 (8),22.5,,25,30,1,1,3,8,9,0,0,21,Ant Army,Happy Hogan,Ant Army,Happy Hogan,First attempt,4,"A lot of pressure in the city.  Really felt like I was pushing my luck on escapes early.  Transforming Mastermind and an Ambush Scheme were both fun.  Though I kept forgetting to clear the bystanders off the scheme until another twist would hit, and then I'd think, ""oh yeah"" got to work on those.",
,,4,(+6),9,Jdub,48,28,76,1st,Yes (5),4th,25 (5.5),1st,0 (5.5),4th,3.04 (6),22,,20,8,0,2,7,5,10,0,0,24,Ant-Man (MCU),High Tech Spider-Man,High Tech Spider-Man,Ant-Man (MCU),First attempt,5,I think I really chose the right hero's to make the deck work for the scheme and mastermind we were fighting. The decks really seemed to gel well and worked together to control the board.,
,,5,(+5),7,Bronson & Lighthouse,30,37,67,1st,Yes (5),3rd,24 (7),1st,0 (5.5),7th,2.792 (3),20.5,,7,21,0,4,3,11,5,0,0,23,Wasp (MCU),Tony Stark,Wasp (MCU),Tony Stark,Second attempt,3,Relatively straight forward setup. We went for Wasp and Tony to lean into Tech and thought Coordinate would be super helpful but it was only so-so as we often needed to keep the strength ourselves as there was always something to fight with the Bystanders. Hopefully we turned in the correct game as our other attempt had a higher PPT but took longer.,
,,6,(+4),12,PHoney,44,8,52,1st,Yes (5),1st,21 (9),1st,0 (5.5),9th,2.476 (1),20.5,,36,6,0,1,7,10,11,0,0,29,Ant Army,High Tech Spider-Man,Ant Army,High Tech Spider-Man,First attempt,5,"Crazy fun setup! The setup really allowed some heroes to crank up to 11! Especially Cassie Lang. I had such a good shuffle in my first attempt, that my crazy Cassie Lang output in my second attempt didn't even matter! (Fortunate problem to have.) She generated 5+12=17 attack for me because of all the Hypno-Thrall Villains from the setup. It seemed too good to be true, so I confirmed with Bagel in Tourney-Help that they count towards her rare. I picked Ant Army and High-Tech Spider-Man to really maximize Ultimate Spider-man because his rare is (and was for me in 1st attempt) very strong and worth building towards. High-tech Spidey's red cards were the only duds. Despite the Thor Corps' mild annoyance, they were good for enabling other cards. All the size-changing was really fun, and one deck focused on mostly black while the other did green to maximize the effects between each. Sooo fun, and I will love to play it again. Peter Parker, Homecoming was another card I considered trying.",
,,7,(+3),5,caseystahl1125,49,46,95,1st,Yes (5),8th,32 (2),1st,0 (5.5),6th,2.969 (4),16.5,,3,21,0,2,4,3,7,0,0,16,Jentorra,"Peter Parker, Homecoming","Namor, the Sub-Mariner",Thanos,First attempt,5,"As Chuck Norris once said in regards to Yellowjacket.....I don't initiate violence, I retaliate.",
,,8,(+2),3,ReyReyPod,36,40,76,1st,Yes (5),7th,30 (3),1st,0 (5.5),8th,2.533 (2),15.5,,4,13,0,1,6,7,5,0,0,19,High Tech Spider-Man,Superior Iron Man,I did not make a second attempt.,I did not make a second attempt.,First attempt,4,Really liked this one with High Tech Spidey and 2 cost cards!,
,,9,(+1),9,Sandals & Mrs Sandals,49,56,105,1st,Yes (5),9th,35 (1),9th,1 (1),5th,3 (5),12,,7,32,0,1,3,4,6,0,0,14,Drax (MCU),High Tech Spider-Man,Captain Marvel,High Tech Spider-Man,First attempt,3,So tough to choose which game to submit as both were long.,
,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Did Someone Call an Exterminator?,1,(+9),15,Babybreloom,47,17,64,1st,Yes (4.5),2nd,28 (7),6th,1 (2),1st,2.286 (8),21.5,,30,0,0,2,4,8,7,0,0,21,Black Swan,X-23,Black Swan,X-23,Second attempt,4,"Played this a couple days ago and don't remember many details outside of what I recorded to submit. One side ended up with every tactic and the face card, though.",
,,2,(+8),12,Jean-Sébastien & Geneviève,55,20,75,1st,Yes (4.5),5th,35 (4),1st,0 (6),3rd,2.143 (6),20.5,,35,5,0,0,4,6,4,0,0,14,Enchantress,Elsa Bloodstone,Enchantress,Elsa Bloodstone,First attempt,5,"We like this scheme a lot, and we were not used to play with the proposed heroes, so it made for fun games. KO'ing cards from the discard piles were very important in both games,  so Enchantress and Elsa were very useful.",
,,3,(+7),10,dontfeedthegreen,35,30,65,1st,Yes (4.5),3rd,32 (6),1st,0 (6),5th,2.031 (4),20.5,,5,0,0,3,1,8,5,0,0,17,Medusa,Black Swan,Medusa,Black Swan,First attempt,4,"Thought it might be helpful to use Black Swan to see Villain cards before they entered the city. It helped a little, but too many Twists, gave out too many Wounds too fast and I kept coming short on hitting Vulcan. LONG game.",
,,4,(+6),13,Fives & Echo,75,15,90,1st,Yes (4.5),8th,41 (1),1st,0 (6),2nd,2.195 (7),18.5,,60,0,0,1,0,2,3,0,0,6,Electro,Black Swan,Electro,Black Swan,Second attempt,5,We got the infinity! Both Electro and Black Swan were amazing picks because they either hardly took up any space in our decks or put up big numbers for KO's. Thank you Kylah for such a fun and challenging setup!,
,,5,(+5),14,HatePhD & EditedMist,27,53,80,1st,Yes (4.5),6th,38 (3),1st,0 (6),4th,2.105 (5),18.5,,26,3,0,0,3,4,6,0,0,13,Agent Venom,Elsa Bloodstone,Agent Venom,Elsa Bloodstone,Second attempt,3,"It was so long and so painful, literally. We gained 20 wounds and healed 14 of them....big oof this week Hopefully everyone else struggled and or had escapes...",
,,6,(+4),6,iburnicus,24,29,53,1st,Yes (4.5),1st,27 (8),6th,1 (2),6th,1.963 (3),17.5,,5,0,0,1,3,11,7,0,0,22,Kingpin,Black Swan,Kingpin,Black Swan,First attempt,5,"kingpin and especially black swan were great picks for the setup imo, also got a lot of value out of crystal and venom and since they all are separate teams capt britain didnt do too bad either. not rly a difficult set-up but a real fun one for sure!",
,,7,(+3),9,Loconnole & Klcgolf,51,26,77,1st,Yes (4.5),7th,40 (2),1st,0 (6),8th,1.925 (1),13.5,,25,1,0,1,2,5,4,0,0,12,Medusa,Kingpin,Banshee,Polaris,Second attempt,4,Never doubt the power of piercing energy. Captain Britain is not useful. Polaris piercing early was super clutch. We had an unscanned card in the city that was a bystander,
,,8,(+2),9,NukinFoobs & N3m3sis,32,32,64,1st,Yes (4.5),4th,33 (5),6th,1 (2),7th,1.939 (2),13.5,,0,0,0,0,4,5,7,0,0,16,X-23,Enchantress,Medusa,Carnage,Second attempt,3,"Game 1 took us literally down to 1 card left in the villain deck with no escapes. Game 2 went much faster but we had an unavoidable escape right at the beginning of the game. Ended up turning in game 2 just because it went so much faster and had almost the same points per turn. Hopefully it is enough to place decent but we will see. Had a lot of heroes that are strong or would work together in the available sets, but it was tough trying to find heroes that work into the preset ones.",
,,9,(+1),3,Gideon Wyatt & Liam Wyatt,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,"OMG!  Plutonium Is Like, Totally Rad!",1,(+9),16,Tex-pa & Grate,52,66,118,1st,Yes (5.5),6th,36 (4),1st,0 (8),3rd,3.278 (7),24.5,,14,7,0,1,3,2,1,0,0,7,Hercules,Peter Parker,Captain Mar-Vell,Yondu,Second attempt,4,We were able to prevail in game 2 by going all in on Danger Sense -- which kept the Mastermind's attack down due to low printed attack cards.  It was still a long haul to get there in having to save up some shards t have enough firepower for MM hits. We underrated Arnim Zola coming into this setup. His master strikes always tanked our hands.  Good fun though!,
,,2,(+8),16,Sylterix,49,44,93,1st,Yes (5.5),3rd,30 (7),4th,1 (4.5),4th,3.1 (6),23,,5,18,0,1,4,9,2,0,0,16,"Captain America, Secret Avenger",Tigra,I did not make a second attempt.,I did not make a second attempt.,First attempt,3,I don't like schemes that make you play extra cards from the hero deck.,
,,3,(+7),15,GZUZROCKS & DaBomb,51,37,88,1st,Yes (5.5),2nd,26 (8),8th,2 (1.5),2nd,3.385 (8),23,,14,4,2,2,8,7,4,0,0,21,Adam Warlock,Quasar,I did not make a second attempt.,I did not make a second attempt.,First attempt,4,"Very fun and challenging match! We picked Quasar and Adam Warlock to help keep the MM attack from ""Ultimate Abomination"" lower (most their cards do not have high attack values but rely on shard economies). This strategy generally panned out well. Danger sense from Moondragon was very helpful to help mitigate the plutonium from getting out of hand. Captain America 1941 eventually was pulling off some BIG swings near the end which felt really good!",
,,4,(+6),8,Snash108,36,36,72,1st,Yes (5.5),1st,24 (9),4th,1 (4.5),6th,3 (4),23,,0,15,0,2,3,10,3,1,0,19,Adam Warlock,Peter Parker,Adam Warlock,Peter Parker,Second attempt,4,,
,,5,(+5),14,Tuba2k7 & Aliayc22,55,45,100,1st,Yes (5.5),5th,34 (5),1st,0 (8),7th,2.941 (3),21.5,,10,14,0,1,6,10,2,0,0,19,Peter Parker,Captain America (Falcon),Peter Parker,Captain America (Falcon),First attempt,4,We had a difficult time at first getting enough recruit that will have to be a focus on our second game. We need to also decide if having these high attack cards are worth it because all they do is boost Zola. Second round was an utter disaster. We had two villains escape by turn 18 and called it. That can get bad quickly.,
,,6,(+4),12,jiggliestpuff,93,52,145,1st,Yes (5.5),7th,39 (3),8th,2 (1.5),1st,3.718 (9),19,,41,31,0,0,2,1,0,0,0,3,Hercules,"Steve Rogers, Director of S.H.I.E.L.D.",Tigra,"Steve Rogers, Director of S.H.I.E.L.D.",First attempt,3,I got stuck for so many turns being one point short of hitting the mastermind. I KO'd too many recruit cards of mine and got stuck after a master strike. I only managed to survive by cheesing sidekicks with 4 copies of Hercules' common and getting some beneficial effects.,
,,7,(+3),7,Zeromus104,75,15,90,1st,Yes (5.5),4th,32 (6),4th,1 (4.5),9th,2.813 (1),17,,60,12,0,0,5,8,5,1,0,19,Nova (Avengers),Vision,Nova (Avengers),Vision,Second attempt,3,,
,,8,(+2),5,Doormatte,64,54,118,9th,No (1),9th,39 (1),1st,0 (8),5th,3.026 (5),15,,10,7,0,0,0,0,0,0,0,0,Winter Soldier,Captain America (Falcon),Winter Soldier,Captain America (Falcon),Second attempt,3,Ultimate abomination sucks when you have two rarea in the starting HQ with a combined total of 9 atk,
,,9,(+1),3,Forever A Team & Son,68,48,116,1st,Yes (5.5),8th,41 (2),4th,1 (4.5),8th,2.829 (2),14,,20,10,0,0,2,1,0,0,0,3,Captain America (Falcon),Luke Cage,Captain America (Falcon),Luke Cage,First attempt,4,A good challenge!,
,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Mutant Zero Protocol Enabled,1,(+9),13,Narellish & Ooskarr,25,40,65,1st,Yes (5),1st,24 (9),1st,0 (7),2nd,2.708 (8),29,,15,4,0,4,6,8,13,0,0,31,Polaris,Psylocke,Polaris,Psylocke,First attempt,4,"We went in for piercing energy and it worked well. We enjoy playing it for a change. Our 2nd game was only a couple of turns slower so very similar results. Great set up again, loads of fun. Thank you.",
,,2,(+8),16,MikeH,26,43,69,1st,Yes (5),2nd,27 (8),1st,0 (7),5th,2.556 (5),25,,17,3,0,1,5,4,12,1,0,23,Psylocke,X-23,Psylocke,Polaris,Second attempt,4,"My first attempt was a victory with 5 escapes. I thought I could balance one PE and one Berserk deck but the PE deck was the only one doing damage to the city / MM. I shifted to full PE for the second game, where one hand focused primarily on ranged cards and the other on covert and instinct so I could activate the superpowers as often as possible. I was able to recruit the Rare Psylocke early in the game and used it later to put the Rare Banshee in the ranged focused deck's hand.",
,,3,(+7),13,Mikeygill97,40,47,87,1st,Yes (5),4th,32 (5.5),6th,1 (3),1st,2.719 (9),22.5,,7,2,1,2,2,2,11,0,0,17,Polaris,Shatterstar,I did not make a second attempt.,I did not make a second attempt.,First attempt,5,The combination of Rictor and Shatterstar worked well together and the piercing energy of Banshee and Polaris helped keep the city cleared and took out the Omega Red a couple of times. Very fun setup with the right synergy!,
,,4,(+6),11,prestoja2,45,37,82,1st,Yes (5),3rd,31 (7),6th,1 (3),3rd,2.645 (7),22,,8,5,0,2,6,4,7,1,0,20,Fantomex,Warpath,Fantomex,Warpath,First attempt,4,"Fantomex showed up much more in this game which resulted in the faster win. Unfortunately, because of the increase of Fantomex cards we didn't get a single Speed sound Banshee card until the late game. This with the help of two sucky hands caused our single escape. Also if you're not playing with the enemies if Asguard, Omega red isn't actually that bad",
,,5,(+5),10,MysticRuby,48,28,76,1st,Yes (5),6th,33 (3.5),1st,0 (7),6th,2.303 (4),19.5,,20,0,1,1,4,6,11,1,0,23,Havok,Jubilee,Havok,Jubilee,Second attempt,3,"Hand 1’s banshee deck really came together. Hand 2 not so much, thanks to a bad hq draw and having to get a couple officers",
,,6,(+4),6,NadRao & Sparkles,37,45,82,1st,Yes (5),4th,32 (5.5),9th,2 (1),4th,2.563 (6),17.5,,8,4,0,1,4,4,5,1,0,15,Phoenix,X-23,I did not make a second attempt.,I did not make a second attempt.,First attempt,4,"We knew this was going to bury us, or be fun, luckily it was the latter. X-23 is really good with wolverine, and piercing energy is op af. I managed to get banshee's rare later on, and that put this round to sleep. Unfortunately we lost a villain who had a bystander, but the tourist cpue will not be forgotten. Great set up! Would have given it a 5, but we're reserving that just in case we get a better one.",
,,7,(+3),6,Cglied & Poulanc,47,26,73,1st,Yes (5),6th,33 (3.5),1st,0 (7),8th,2.212 (2),17.5,,21,6,0,2,5,6,12,0,0,25,Polaris,Psylocke,Polaris,Psylocke,Second attempt,4,"Both games went pretty well. The first game was quicker with slightly more PPT, but 1 escape was a concern, so we opted for the slower, less efficient game. Going with Piercing Energy proved to be helpful. Curious to see how others did with out going the PE route.",
,,8,(+2),5,Montax30,50,39,89,1st,Yes (5),9th,43 (1),1st,0 (7),9th,2.07 (1),14,,11,4,0,1,1,3,4,0,0,9,Psylocke,Weapon H,I did not make a second attempt.,I did not make a second attempt.,First attempt,4,It was fun to play with the Weapon X expansion.,
,,9,(+1),7,Off the Cuff,57,33,90,1st,Yes (5),8th,40 (2),6th,1 (3),7th,2.25 (3),13,,24,6,2,1,2,3,7,1,0,14,Polaris,Shatterstar,Polaris,Shatterstar,First attempt,4,"PE was a great way to deal with the ""Sentinels"", while the pure Attack side could focus on and shatter the Mastermind.",
,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,"Forgive Me, All-Father for I Have Sinned",1,(+10),18,R3DJ0N,44,36,80,1st,Yes (4.5),4th,31 (4.5),1st,0 (6.5),1st,2.581 (8),23.5,,8,17,9,2,5,4,3,0,0,14,Ghost Rider 2099,Electro,Electro,Ghost Rider 2099,Second attempt,1,"1st game lost on turn 16 from failing every twist with no chance of countering any of them, 2 in the first 4 turns. I hate that much randomness in a scheme. The hq also got clogged with rares even though I was buying Madames to try to clear them. 2nd attempt I got luckier and didn't draw a twist until turn 10 and actually Uru'd some to the bottom. 2nd game was much better  but I don't like the Shenanigans with Asgardians and dodge and new recruits..",
,,2,(+9),12,Kb_driven,47,30,77,1st,Yes (4.5),4th,31 (4.5),1st,0 (6.5),2nd,2.484 (7),22.5,,17,12,13,1,3,6,3,1,0,14,Venomized Dr. Strange,Ghost Rider 2099,Venom Rocket,Dr. Octopus,First attempt,4,"Very thematic, and a fun game.  Dr Doom did a lot of Undercover work for Player 1, resulting in some powerful attack late game.  Player 2 focused on tech heroes including Ghost Rider 2099, and also was able to get a solid engine running.  Score wasn't amazing, but the Poisons don't help that.  2nd attempt was also fun, but there was an awful stretch of 9 straight turns with either a Scheme Twist or Master Strike which forced a loss due to the Scheme, even though both decks were actually running quite well.",
,,3,(+8),14,Joebro6616,16,38,54,1st,Yes (4.5),2nd,27 (7),1st,0 (6.5),6th,2 (3),21,,22,4,0,2,4,11,0,1,0,18,Bullseye,Kingpin,I did not make a second attempt.,I did not make a second attempt.,First attempt,5,"I liked this setup, the scheme made me adjust my game plan with every twist,I’ll probably try this scheme with another mastermind sometime",
,,4,(+7),16,MicroDisney0505,42,7,49,1st,Yes (4.5),1st,25 (8),1st,0 (6.5),7th,1.96 (2),21,,35,4,0,2,4,9,3,1,0,19,"Skirn, Breaker of Men",Enchantress,I did not make a second attempt.,I did not make a second attempt.,First attempt,5,N/A,
,,5,(+6),11,Jinjoz,44,16,60,1st,Yes (4.5),3rd,28 (6),6th,3 (2),5th,2.143 (4),16.5,,28,9,9,3,5,7,2,0,0,17,Electro,Green Goblin,Electro,Green Goblin,Second attempt,4,"One of the worst first games I ever played, lost on Turn 16 and drew 8 schemes - WOOF!

Second game went a lot better, Player 1 was able to get Doctor Doom set up relatively quickly and was able to get his Rare card and activate the extra turn effect which is what won me the game. I also just happened to have an empty deck when I activated that ability so I was able to draw his Rare card again for the win. Overall it was better then the first game, but I feel like those 3 escapes are going to come back to bite me. When both Players start with 4 recruit and 2 attack in their opening hands you know it's gonna be a bit of an uphill battle. Excited for next week! ",
,,6,(+5),8,Kal-el,55,42,97,1st,Yes (4.5),8th,41 (1),5th,2 (4),3rd,2.366 (6),15.5,,13,12,19,1,1,0,2,0,0,4,Ghost Rider 2099,Spider-Man 2099,I did not make a second attempt.,I did not make a second attempt.,First attempt,5,I loved this scheme and really enjoyed the overall setup. A bit of a slow start but once things got rolling it felt great.,
,,7,(+4),6,jetsetrad,36,47,83,1st,Yes (4.5),6th,36 (3),6th,3 (2),4th,2.306 (5),14.5,,11,19,9,1,3,5,1,2,0,12,Dr. Octopus,Ultron,Dr. Octopus,Ultron,First attempt,5,Octo-Pulverize + Hammer of the Serpent is a killer combo!,
,,8,(+3),7,Lycanknight_ & Ms. Lycanknight_,27,37,64,1st,Yes (4.5),7th,40 (2),6th,3 (2),8th,1.6 (1),9.5,,10,7,2,2,2,1,0,0,0,5,Ravage 2099,"Skirn, Breaker of Men",I did not make a second attempt.,I did not make a second attempt.,First attempt,4,We got hit with loads of plot twists early on. But we were lucky to be able to survive them. It was a fun setup though.,
,,9,(+2),5,Justitiana,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,10,(+1),4,Cubbiesnextyr & The Wife,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Mr. Pym Goes to Washington (Cameo by Stan Lee),1,(+10),16,Shaggy427,24,36,60,1st,Yes (5.5),1st,20 (9.5),1st,0 (6),1st,3 (10),31,,12,9,0,3,3,10,3,1,0,20,Captain Marvel,Apocalyptic Black Widow,Captain Marvel,"Gamora, Destroyer of Thanos",Second attempt,4,"I think the sets are really interesting with fun combos. Agent X13 feels wasted here because she is hard to make work well, but Ant Man is a true S hero when he hits.",
,,2,(+9),10,Buya & DSCern,42,21,63,1st,Yes (5.5),4th,22 (7),1st,0 (6),2nd,2.864 (9),27.5,,21,15,0,3,4,8,3,1,0,19,Party Thor,"Steve Rogers, Director of S.H.I.E.L.D.",Maximus,Apocalyptic Kitty Pryde,Second attempt,4,"Pretty cool setup, our second game had more success with the inclusion of Maximus and Apocalyptic Kitty Pryde. It felt like we kinda cheesed the scheme by being able to fight Henchman multiple times to both KO our 0-cost cards and also get more peeks at the Washington Monument. So Maximus Cheezimus for the win!",
,,3,(+8),13,Dr. Parmesan,29,24,53,1st,Yes (5.5),1st,20 (9.5),1st,0 (6),5th,2.65 (6),27,,5,9,0,2,2,10,5,1,0,20,Captain Marvel,Party Thor,I did not make a second attempt.,I did not make a second attempt.,First attempt,4,"I was kind of hesitant to use a heavy hitter like Captain Marvel this early, but her synergy with Lady Thor and Party Thor couldn't be ignored. in retrospect, very glad that I did. A lot of early scheme twists brought this game down to the wire, but luckily I snagged Party Thor's ultimate in the first few turns and managed to hit an Only Son ""What If.."" on it.",
,,4,(+7),11,ZombieGamer5,52,7,59,1st,Yes (5.5),3rd,21 (8),1st,0 (6),4th,2.81 (7),26.5,,45,10,0,2,5,9,2,2,0,20,Superior Iron Man,Wonder Man,I did not make a second attempt.,I did not make a second attempt.,First attempt,4,"I had a lot of fun with this scheme, I like the ones that change the status quo like adding extra city spaces and I had never played this one before. My game ended up very lopsided. One hand managed to grab a rare cards fairly early on and then two more so that hand was responsible for defeating the mastermind all 5 times and ended up with 7x the score of the other ""hand"", a first for me.
Tracking down Hank Pym was a bit of a pain but I got the hang of it quickly especially when I pared down almost all my SHIELD starters in the ""strong hand"". I chose Wonder Man just because I had just seen the show and never used his cards before and his Absorb Ambient Energy synergy with Lady Thor's Chosen by Asgard was really useful. Managed to pull that off a few times. My only regret was that Stan Lee was still in the villain deck at the end of the game.",
,,5,(+6),14,Pyromagnus & Shoshielynn,35,41,76,1st,Yes (5.5),7th,27 (3.5),1st,0 (6),3rd,2.815 (8),23,,6,13,0,3,3,4,2,1,0,13,"Steve Rogers, Director of S.H.I.E.L.D.",Wonder Man,"Steve Rogers, Director of S.H.I.E.L.D.",Wonder Man,Second attempt,4,"Early Mobilize for War two times baby woo! Big KO power both games but things came together easier in the first one despite the results of the 2nd being better. Burned through all of Ultron's legacy game 2 which was a funny realization.

Biggest complaint is that it felt like I only had 1 real choice to make in set up due to Agent X-13 requiring Steve Rodgers to function decently at all.",
,,6,(+5),14,ElongatedMan,8,44,52,1st,Yes (5.5),5th,23 (5.5),1st,0 (6),6th,2.261 (4.5),21.5,,36,8,0,4,3,5,6,0,0,18,Apocalyptic Kitty Pryde,Captain Marvel,Doctor Strange Supreme,Star-Lord T'Challa,Second attempt,3,"Hank Pym is always a pain to fight, but the scheme is fun.",
,,7,(+4),13,Techfiend & Kimber_Blue,38,20,58,1st,Yes (5.5),7th,27 (3.5),1st,0 (6),8th,2.148 (3),18,,18,9,0,2,2,6,4,1,0,15,Apocalyptic Kitty Pryde,"Uatu, The Watcher",Apocalyptic Kitty Pryde,"Uatu, The Watcher",Second attempt,4,"Great setup. Went with Apocalyptic KP and Uatu for KO power to make it easier to hit Pym. Right side however, was able to pick up Kitty's rare on Turn 7, and had 4 of the 5 rares by the end. Still took longer to finish that I'd have liked, but going with turns over points on this one.",
,,8,(+3),12,ReoFirestar19,45,7,52,1st,Yes (5.5),5th,23 (5.5),10th,2 (1),6th,2.261 (4.5),16.5,,38,8,0,3,6,7,1,0,0,17,Wonder Man,"Steve Rogers, Director of S.H.I.E.L.D.",I did not make a second attempt.,I did not make a second attempt.,First attempt,5,"Fives summiting for ReoFirestar: this game was amazing. Player 1 had loads of KO from bystanders and villains at the start which paired amazingly with Ant-Man. Also Wonder man was a necessary pick because he sent all the cards that didn't draw or KO on the bottom, which helped immensely with player 1's strategy",
,,9,(+2),6,captaincardone & paisley5002,28,34,62,1st,Yes (5.5),9th,29 (2),1st,0 (6),9th,2.138 (2),15.5,,6,13,0,3,1,3,5,0,0,12,Apocalyptic Kitty Pryde,Captain Marvel,Apocalyptic Kitty Pryde,Captain Marvel,First attempt,4,"The first two cards of the villain deck, BOTH GAMES, were Ultimate Captain Marvel and then a scheme twist. This game we had 4 scheme twists in the first 10 turns and the first floor to go was 4 bystanders.",
,,10,(+1),5,Jalt,54,14,68,1st,Yes (5.5),10th,32 (1),1st,0 (6),10th,2.125 (1),13.5,,40,15,0,1,3,5,1,0,0,10,Jocasta,"Killmonger, Spec Ops",I did not make a second attempt.,I did not make a second attempt.,First attempt,4,"Fun set-up, was able to isolate one hand to getting all of the KO power to fight yellow jacket before the Washington Monument was fully destroyed.",
,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
