Pod,Setup,Rank,Points Earned,Total Points,Name(s),"Victory
Pile 1","Victory
Pile 2","Total
VP",Win?,,Turns,,Escaped Villains,,Points per Turn,,Total Rank Points,,VP Difference,Bystanders Rescued,Cards Undercover,Cards Left in Villain Deck,,,,,,,Attempt 1 Hero Choices,,Attempt 2 Hero Choices,,Attempt Submitted,Fun Level,Comments,Results Of Week:
,,5,(+6),40,evilspacecow & son,20,21,41,1st,Yes (6),1st,19 (9),5th,5 (4),7th,2.158 (3),22,,1,4,0,4,2,14,9,1,0,30,Captain Marvel,Gamora (MCU),Captain Marvel,Gamora (MCU),Second attempt,2,Only allowing 6 villains to escape with the Rise of the Living Dead was brutal. I lost my first game after a very short time because of that. Second game gor extremely lucky with only 1 Master Strike revealed (so striker wasn't bad) and some lucky Rise draws after killing someone else. Gamora artifacts with lots of drawing allowed me to swiftly kill Ego when he got small.,
,,6,(+5),40,allman7359 & Allman,51,50,101,1st,Yes (6),7th,37 (3),5th,5 (4),4th,2.73 (6),19,,1,14,1,1,1,4,1,0,0,7,Maximus,Old Man Logan,Maximus,Old Man Logan,Second attempt,5,,
,,7,(+4),39,Crd1680 & NicDay19,51,36,87,1st,Yes (6),5th,35 (4.5),5th,5 (4),6th,2.486 (4),18.5,,15,13,0,0,1,5,2,0,0,8,Crystal,Happy Hogan,Crystal,Happy Hogan,Second attempt,5,"This was tough, but really fun.  We were able to use Happy's Danger Sense well to KO a couple master strikes, which was probably the difference between win & loss.  Wife used Crystal & Panther to pull off some great turns, while I went more unconventional using Michelle to use recruit to hit villians & mastermind.",
,,8,(+3),39,Freeclint,9,32,41,8th,No (1.5),8th,34 (2),8th,6 (1.5),8th,1.206 (2),7,,23,2,0,2,3,10,9,0,0,24,Captain Marvel,Lady Thor,Captain Marvel,Lady Thor,First attempt,5,I love EGO!  This one kicked my butt.  Super bad shuffles.  Hate to end the tourney with a showing like this.  I had fun with this one and will be replaying it beat it.,
,,9,(+2),37,Off the Cuff,12,11,23,8th,No (1.5),9th,20 (1),8th,6 (1.5),9th,1.15 (1),5,,1,2,0,4,5,15,8,1,0,33,Dr. Strange (Illuminati),Proxima Midnight,Dr. Strange (Illuminati),Proxima Midnight,Second attempt,1,"The first game had too many early Strikes and Twists that caused escapes. The second game had too much Rise of the Living Dead that caused escapes (of the 23 Villains and Henchmen left in the Villain Deck, only 6 had Rise). In neither game did I get the Hero cards I wanted to make the decks work. A pair of games that perfectly exemplified how bad this game can be sometimes when you are simply at the whim of the pre-game shuffle.",
,,10,(+1),37,Techfiend & Kimber_blue,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,The Red Queen Beckons.,1,(+10),45,Bn322,55,57,112,1st,Yes (5.5),4th,28 (6),1st,0 (9.5),1st,4 (10),31,,2,31,8,1,2,4,4,0,4,15,Jocasta,Wasp,Wasp,Apocalyptic Kitty Pryde,First attempt,5,Thank you for hosting this. I had a great time.,
,,2,(+9),43,Loconnole & Klcgolf,46,41,87,1st,Yes (5.5),1st,25 (10),3rd,1 (7.5),5th,3.48 (6),29,,5,25,5,2,3,6,4,1,4,20,Red Guardian,Wasp,Red Guardian,Wasp,Second attempt,5,"The first round we focused a lot of deck building and it was super fun even though it took us 38 turns, red guardian and wasp comboed nicely. 

Second round we buckled down and hit the mm much faster, but had an unfortunate escape. Opted to go with it just because we were so much faster",
,,3,(+8),42,SharkNate-O & onthegeniusofsamrockwell,73,30,103,1st,Yes (5.5),2nd,26 (8.5),5th,3 (5.5),2nd,3.962 (9),28.5,,43,25,5,1,0,2,1,2,0,6,Brainstorm,Apocalyptic Kitty Pryde,Brainstorm,Apocalyptic Kitty Pryde,First attempt,4,"Not a bad set up. I think our game could have gone better, however our second game was worse. Fun way to end the tournament. Thank you for the set ups and we look forward to the next one!",
,,4,(+7),40,MetroidKirby,73,25,98,1st,Yes (5.5),4th,28 (6),3rd,1 (7.5),4th,3.5 (7),26,,48,18,12,3,3,6,1,0,3,16,Black Widow (S.H.I.E.L.D.),Brainstorm,Black Widow (S.H.I.E.L.D.),Brainstorm,Second attempt,4,good setup. Went all tech and it worked but the escapes were annoying. 2 in game 1 and 1 in game 2. Second game was 1 turn slower but 1 less escape and more VP. Left did lots of draw and big ant man stomp and right had a crazy turn at the end with 13 sidekicks played and 2 magik uncommons.,
,,5,(+6),40,JB007,47,56,103,1st,Yes (5.5),7th,29 (4),5th,3 (5.5),3rd,3.552 (8),23,,9,35,6,1,2,6,2,0,3,14,Apocalyptic Kitty Pryde,Maximus,I did not make a second attempt.,I did not make a second attempt.,First attempt,2,It’s a neat idea but too many cards just spawning in made this so hectic! Ah. Almost 30 turns again! I rarely get a game done in the low 20s. I don’t know how others do it!,
,,6,(+5),36,AntDude,66,18,84,1st,Yes (5.5),2nd,26 (8.5),7th,4 (3.5),7th,3.231 (4),21.5,,48,28,7,0,3,9,4,1,1,18,Brainstorm,Red Guardian,Brainstorm,Red Guardian,First attempt,3,"Felt good to rescue lots of bystanders, and I had the cards to unleash Red Guardian very quickly. Just had a lot of trouble managing the city with Ghost Racers, Scheme Twists, and trying to handle those pesky goblins! Needed more Ant-Man to show up in the HQ... always need more Ant-Man!",
,,7,(+4),38,Drewfusmcge,54,49,103,1st,Yes (5.5),8th,32 (3),1st,0 (9.5),8th,3.219 (3),21,,5,28,11,0,2,4,4,1,0,11,Psi-Lord,Wasp,Brainstorm,Wasp,Second attempt,4,"Pretty fun setup! Both games went ok, but nothing stellar I feel like. Was lucky to have no escapes though so hopefully that pushes me up a bit. Wasp was so good in both games, covert cards galore! Also got to do tons of sidekick stuff with Magik which was fun. Congrats to all for making it through this tournament! Looking forward to the next one :)",
,,8,(+3),38,MrTince,67,45,112,1st,Yes (5.5),9th,33 (2),9th,5 (2),6th,3.394 (5),14.5,,22,36,9,0,0,2,0,0,5,7,Brainstorm,Red Guardian,I did not make a second attempt.,I did not make a second attempt.,First attempt,4,"Another fun set up,  city was tricky to manage at time.",
,,9,(+2),37,Bikk_Bikk,55,25,80,1st,Yes (5.5),4th,28 (6),10th,7 (1),10th,2.857 (1),13.5,,30,18,7,3,0,6,2,1,1,13,Wasp,Superior Iron Man,I did not make a second attempt.,I did not make a second attempt.,First attempt,5,"I had a 4-2 split my first five turns. And all six twists showed in the first half of the game. Of course I had so many escapes. That said I want to tell you a story about turn 27.
Player 1 built a magic/wasp deck with one ant-man card. It was giant ego. 
Turn 27 I played 10 sidekicks. Giant ego had 22 attack on its own. This turn I had a total of 48 attack and played every card in the deck, which was 20 cards. I even had 3 sidekicks I couldn’t play. Cleared the city, the goblins, and 3 MM tactics. Turn 28 player two managed enough attack with its 2 rares to finish the game.",
,,10,(+1),35,Unsafer & Sparkles,47,81,128,1st,Yes (5.5),10th,40 (1),7th,4 (3.5),9th,3.2 (2),12,,34,34,11,5,6,1,0,0,0,12,Brainstorm,Superior Iron Man,Brainstorm,Superior Iron Man,Second attempt,4,"We got pretty unlucky at the beginning of both games, drawing a lot of henchman and schemes right off the bat and flooding the city. I think we messed up our first game and didn't draw another card from the villain deck after a scheme twist, so we're going with the secone round, which came down to the absolute wire. I managed to get a lot going with superior iron man and some ant man/magik mixed in, my wife was doing her thing with fantastic four united and brainstorm. Overall it was a lot of fun though, it took us a minute to get off the ground, but once we did we crushed it.",
,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Enigmatous Eyewitnessous Eliminous.,1,(+10),43,Wafflewings & Patyon,67,65,132,1st,Yes (6),1st,34 (6.5),1st,0 (5.5),3rd,3.882 (5),23,,2,19,9,1,0,2,1,0,0,4,Symbiote Spider-Man,Spider-Man Noir,Mockingbird,Luke Cage Noir,Second attempt,4,"Lots of fun mechanics at play here -- Mysterio is always a unique mastermind that's not really a problem until you realize the villain deck is running low and you have eight tactics to go through, and Hidden Witnesses allow even useless hands to contribute something. Our first hero selection slaughtered us, but switching for more S.H.I.E.L.D. and Investigate made for a much more playable game!",
,,2,(+9),41,jdub,92,58,150,1st,Yes (6),3rd,38 (5),1st,0 (5.5),2nd,3.947 (6),22.5,,34,20,14,0,0,0,1,0,0,1,Speed,Mockingbird,Speed,Mockingbird,Second attempt,2,I was not a fan at all of this fame  I felt the heros didn't work well together and I was just missing something.,
,,3,(+8),42,Pyromagnus & Shoshielynn,34,106,140,1st,Yes (6),1st,34 (6.5),5th,1 (2),1st,4.118 (7),21.5,,72,18,14,0,1,1,0,0,0,2,Scarlet Spider,Spider-Man Noir,Deathlok,Ronin,Second attempt,5,Wife's favorite set up of the tournament so A+ but would have been better if the HQ would have co-operated better for me lol Also I am a bit unsure on my final turn count because of Tactic shenanigans but I took my best estimate and went high based on existing info,
,,4,(+7),40,Cglied & Poulanc,59,75,134,4th,No (2.5),4th,39 (4),1st,0 (5.5),4th,3.436 (4),16,,16,26,5,0,0,0,0,0,0,0,Speed,Darkhawk,Speed,Darkhawk,First attempt,2,"Needing to fight Mysterio 11 times made it difficult to control the city. All the while having to  rescue bystanders and forsaking optimal recruiting early put us behind the 8 ball. In hindsight we should have risked an escape or two and hit the mastermind earlier, but the scoring really punishes escapes and we didn't want to risk it.",
,,5,(+6),32,Zeromus104,69,33,102,4th,No (2.5),6th,37 (2),1st,0 (5.5),7th,2.757 (1),11,,36,27,6,0,0,0,0,0,0,0,Agent Phil Coulson,"Captain Marvel, Agent of SHIELD",Agent Phil Coulson,"Captain Marvel, Agent of SHIELD",First attempt,3,,
,,6,(+5),32,Bakerybum,32,76,108,4th,No (2.5),5th,38 (3),5th,1 (2),6th,2.842 (2),9.5,,44,18,5,0,0,0,0,0,0,0,Agent Phil Coulson,Spider-Man Noir,I did not make a second attempt.,I did not make a second attempt.,First attempt,4,This was a fun ride. Got hit early with a couple of Master Strikes and one of them revealing Mists of Deception which triggered another 3 Master Strikes so I was behind the 8 ball from the get go. But toughed it out till the end and almost got the victory. Two more hands is all I would have needed.,
,,7,(+4),35,Blade_Omicron,35,87,122,4th,No (2.5),7th,36 (1),5th,1 (2),5th,3.389 (3),8.5,,52,35,10,0,0,0,0,0,0,0,Darkhawk,Deathlok,Darkhawk,Deathlok,First attempt,4,"Really thought it would be quick to end Mysterio. Had really good turns, just couldn't get it done. Wonderful tournament!",
,,8,(+3),31,keeblerpowell,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,9,(+2),34,Scootsmagoots86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,10,(+1),34,M00M00KITTY & marnsupial,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Who Spiked the Punch?,1,(+10),39,Dashburn_,62,30,92,1st,Yes (8),1st,29 (10),6th,2 (4),1st,3.172 (10),32,,32,4,20,2,3,2,3,1,0,11,Doctor Doom 2099,Ghost Rider 2099,I did not make a second attempt.,I did not make a second attempt.,First attempt,5,Favorite setup of the tournament,
,,2,(+9),34,LeMansDroptop,49,42,91,1st,Yes (8),3rd,34 (7.5),1st,0 (8.5),5th,2.676 (6),30,,7,3,2,0,2,3,1,1,0,7,Bruce Banner,Scarlet Spider,Carnage,Ravage 2099,Second attempt,4,"Got gobsmacked the first game.  But Ravage and Carnage in the second game synced really well with Hulk 2099 and Venom Rocket.  Of course, it helps if the scheme twists give you a breather.",
,,3,(+8),41,Travjon,55,37,92,1st,Yes (8),2nd,30 (9),9th,3 (2),2nd,3.067 (9),28,,18,6,8,0,1,4,1,0,0,6,Scarlet Spider,Ravage 2099,I did not make a second attempt.,I did not make a second attempt.,First attempt,3,"I had some really bad luck at the beginning where neither deck was coming together, and I had a few escapes happen. Luckily I was able to prevent the Cytoplasm Spikes from escaping. I ended the game with 17 bystanders in the KO pile, so I barely got the win.",
,,4,(+7),36,Doormatte,54,41,95,1st,Yes (8),3rd,34 (7.5),6th,2 (4),4th,2.794 (7),26.5,,13,4,7,1,2,2,2,0,0,7,"No-Name, Brood Queen",Ravage 2099,I did not make a second attempt.,I did not make a second attempt.,First attempt,3,Final game,
,,5,(+6),29,BigDongWilliam,42,59,101,1st,Yes (8),5th,36 (6),6th,2 (4),3rd,2.806 (8),26,,17,3,13,1,3,1,1,0,0,6,Ravage 2099,Doctor Doom 2099,I did not make a second attempt.,I did not make a second attempt.,First attempt,3,"I thought this game was mediocre.  I had fun, but it is not a set-up that I would play if it were not assigned.  I think I was not a fan of the Mastermind.",
,,6,(+5),38,energythief,53,40,93,6th,No (3),6th,38 (5),1st,0 (8.5),6th,2.447 (5),21.5,,13,3,6,0,1,2,0,0,0,3,"Joe Fixit, Grey Hulk","Skaar, Son of Hulk",I did not make a second attempt.,I did not make a second attempt.,First attempt,2,Just could NOT get past Doc Ock or Goblin. Just couldn’t get enough attack power to hit them.,
,,7,(+4),36,Cobrawarrior521 & Mackirev94,55,28,83,6th,No (3),7th,36 (4),1st,0 (8.5),7th,2.306 (4),19.5,,27,5,4,0,1,3,1,0,0,5,Scarlet Spider,Spider-Woman,Scarlet Spider,Spider-Woman,Second attempt,4,N/A,
,,8,(+3),36,brentmcampbell & ruuhaku,19,35,54,6th,No (3),8th,31 (3),1st,0 (8.5),10th,1.742 (1),15.5,,16,2,2,1,1,6,1,0,0,9,"Skaar, Son of Hulk",Carnage,"Skaar, Son of Hulk",Carnage,Second attempt,4,Thanks for another great tournament!,
,,9,(+2),35,eventhorizon0121,18,41,59,6th,No (3),9th,29 (2),5th,1 (6),8th,2.034 (3),14,,23,1,1,3,1,4,3,0,0,11,Carnage,Ravage 2099,Carnage,Ravage 2099,First attempt,4,Horribly disappointing two games where the STs came early. We could have won our first game if the ST had held off a couple of turns because one of the hands had removed all of the grey cards and was getting 20+ per turn.,
,,10,(+1),23,Sean (McP),18,22,40,6th,No (3),10th,22 (1),10th,5 (1),9th,1.818 (2),7,,4,6,0,1,3,3,0,2,0,9,Gladiator Hulk,Venompool,I did not make a second attempt.,I did not make a second attempt.,First attempt,4,Just got unlucky with many twists to start the game.,
,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Aww Snap! This Guy Again?!,1,(+10),41,ElongatedMan,50,25,75,1st,Yes (7.5),3rd,32 (8),3rd,1 (7),2nd,2.344 (9),31.5,,25,1,0,0,4,1,0,0,0,5,Siryn,Star-Lord,I did not make a second attempt.,I did not make a second attempt.,First attempt,4,"Last week when I said I didn't liked the Trash Earth scheme, I think I actually meant I don't like schemes where you have to mess up your hand to keep shuffling Scheme Twists back into the deck lol

But this one was a little better. I'm sure my game took too long b/c I was playing cautiously, and it didn't help that the HQ got clogged with Shatterstar cards I didn't want. Siryn and Star-Lord seem like a fun combo I would like to play with again. I didn't get to pull off the tactical formation, but I did manage to recruit both their rares on the same turn by shattering the HQ.

Would have liked to try again for a quicker game, but I have to get some sleep. Thanks for an awesome tournament!",
,,2,(+9),37,aitmanga,18,61,79,1st,Yes (7.5),4th,33 (7),6th,2 (4.5),1st,2.394 (10),29,,43,5,0,0,2,0,0,0,0,2,Yondu,Phyla-Vell,I did not make a second attempt.,I did not make a second attempt.,First attempt,4,"This was a fun game though between Thanos' strikes and the Scheme I lost a huge amount of very valuable heroes, which just ended up delaying my victory. Captain Marvel was amazing with her high attack, Yondu was a really good choice with Danger Sense helping me more than a couple of times to stay alive by properly planning when the Schemes would come out, Phyla-Vell wasn't allowed to do anything as most of my copies either ended up KO'd by the Scheme or bound by Thanos. The Soul Gem was also clutch to have enough attack to hit Thanos though it's a shame that I could not burn the shards on it to hit Thanos earlier. 
Thanks Kylah for taking the mantle and organizing this tournament. It's a shame I did not have more available time to play and could only play one game most of the weeks.",
,,3,(+8),28,ReyReyPod,21,36,57,1st,Yes (7.5),1st,31 (9.5),3rd,1 (7),6th,1.839 (5),29,,15,0,1,0,0,2,0,0,0,2,Gamora,Quasar,Gamora,Quasar,First attempt,4,Really enjoyed this..banking up shards...targeting the Gens was great though it took it to the final whistle!,
,,4,(+7),37,jgoodnough,34,38,72,1st,Yes (7.5),6th,37 (5),3rd,1 (7),4th,1.946 (7),26.5,,4,2,0,2,4,5,1,0,0,12,Siryn,Gamora,I did not make a second attempt.,I did not make a second attempt.,First attempt,4,"Tough, long game but fun in the end",
,,5,(+6),35,SilverFirePrime,24,44,68,1st,Yes (7.5),1st,31 (9.5),9th,4 (1.5),3rd,2.194 (8),26.5,,20,0,0,1,3,0,0,1,0,5,Ronan the Accuser,Multiple Man,Black Panther (MCU),Doctor Strange (MCU),Second attempt,4,Apparently I was brain dead on my first attempt.  Using Dr Strange was clearly the best choice.  Thanos isn't so bad when you shatter him and have a fistfull of Infinity Gems lying around,
,,6,(+5),36,konrad880808,32,32,64,1st,Yes (7.5),5th,34 (6),6th,2 (4.5),5th,1.882 (6),24,,0,2,0,0,2,1,0,0,0,3,Quasar,Star-Lord,I did not make a second attempt.,I did not make a second attempt.,First attempt,2,,
,,7,(+4),33,Jmaster1324,22,19,41,7th,No (2.5),7th,35 (3.5),1st,0 (9.5),9th,1.171 (2),17.5,,3,2,0,0,1,0,0,0,0,1,Gamora,Star-Lord,Star-Lord,Gamora,First attempt,2,.,
,,8,(+3),27,Kal-el,12,8,20,7th,No (2.5),10th,25 (1),1st,0 (9.5),10th,0.8 (1),14,,4,0,0,1,1,6,2,2,0,12,Quasar,Phyla-Vell,I did not make a second attempt.,I did not make a second attempt.,First attempt,3,"Fun, and I was able to keep the city under control, but I just couldn't keep up with the Twists. An enjoyable loss though.",
,,9,(+2),34,Gideon Wyatt & Mrs. Gideon Wyatt,30,24,54,7th,No (2.5),7th,35 (3.5),8th,3 (3),7th,1.543 (4),13,,6,2,0,0,1,0,0,0,0,1,Phyla-Vell,Captain Mar-Vell,I did not make a second attempt.,I did not make a second attempt.,First attempt,3,Didn't have the time to truly commit so this was a one and done kind of game. Could have been better with dedicated time.,
,,10,(+1),32,jiggliestpuff,8,30,38,7th,No (2.5),9th,32 (2),9th,4 (1.5),8th,1.188 (3),9,,22,2,0,2,3,0,0,0,0,5,Gamora,Phyla-Vell,Gamora,Phyla-Vell,Second attempt,1,Bad luck both games with early scheme twists and high attack villains in the city meaning it was very hard to get ahead. Things started going well once I had the heroes going in the second game but then I got stuck in a Scheme Twist loop.,
,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Hope You Have Enough Room for These Dimensions.,1,(+10),39,DRobb & Shadowofthebat,71,19,90,1st,Yes (8),1st,29 (9),3rd,1 (5.5),1st,3.103 (9),31.5,,52,7,0,3,4,0,2,1,0,10,"Blade, Daywalker",Morbius,I did not make a second attempt.,I did not make a second attempt.,First attempt,4,Was a fun setup and also 1st time getting to play with the Weapon X cards.,
,,2,(+9),39,Forever A Team & Son,52,35,87,1st,Yes (8),2nd,30 (8),7th,2 (2.5),2nd,2.9 (8),26.5,,17,12,0,5,4,0,1,0,0,10,Cable,Jean Grey,Cable,Jean Grey,Second attempt,5,Love this Scheme! Tons of fun!,
,,3,(+8),38,Mikeygill97,41,41,82,1st,Yes (8),3rd,34 (7),3rd,1 (5.5),5th,2.412 (5),25.5,,0,8,0,1,4,4,0,1,0,10,Forge,Angel,Forge,Punisher,Second attempt,3,Major serious ouch.,
,,4,(+7),36,FlashSpider-man,40,61,101,4th,No (3.5),4th,37 (6),1st,0 (8.5),3rd,2.73 (7),25,,21,20,0,0,5,0,0,0,0,5,Colossus,Psi-Lord,Colossus,Psi-Lord,Second attempt,5,"Really fun setup. For my first time facing an epic mastermind, I think I did pretty good, at least for me. Lost both games but both were very fun. I think I hit Romulus 3 times in each. The one scheme Psi-lord is fun for, so I had to bring him. Both times, I got hit by two master strikes but never let a third one go off, Psi-lord k.o.ed the other three. It was also very fun to have a villian deck w/ two cards, one being a bystander, and have Psi-lord repeatedly rescue them. Managed to control the villian decks, avoid all the scheme twists, but just couldnt get enough power. Really fun, though, imo.",
,,5,(+6),38,Buya & DSCern,49,37,86,4th,No (3.5),5th,35 (4.5),1st,0 (8.5),4th,2.457 (6),22.5,,12,12,0,0,5,1,0,0,0,6,Psi-Lord,Weapon H,I did not make a second attempt.,I did not make a second attempt.,First attempt,4,"It was a challenging setup, but a fun puzzle to try to crack. We took advantage of the scheme's focus ability to get the Scheme Twists to the bottom of as many dimensions as possible, giving us as much time in this scheme as we could muster. We were able to hit Romulus 4 times, but we came up just short of hitting his face card for the final blow. His Weapon X Sequence made his attack just high enough, that even when me and my partner looked at every possible way to max out our attacks for the turn we were a few attack points shy of defeating him... GG Romulus, maybe next time!

Thanks for organizing another fun (and challenging) tourney for everyone. We look forward to the next one!",
,,6,(+5),24,bamlinden,33,21,54,4th,No (3.5),7th,29 (3),3rd,1 (5.5),7th,1.862 (3),15,,12,10,0,2,2,2,0,1,0,7,Wolverine (X-Force),Iceman,Wolverine (X-Force),Iceman,Second attempt,3,"Not gonna lie...my second attempt at this setup was not enjoyable. Not because it wasn't a solid setup, but because for the second tournament in a row I've been completely destroyed by this game. Couldn't seem to get a decent result on any given week for the life of me. Once again going to finish near or at the bottom of the full tournament standings. Just feel frustrated. I know I'm not the best at this game, but boy does it ever feel deflating to not have anything go your way week after week. Makes me start questioning if this game is even for me. I'm glad this is the final week because right now I'm just not in the mood to try another setup. I'm sure this feeling will fade after a bit...but the fun factor definitely faded away during this last playthrough and I just wanted to get it over with. Not how I ever thought I'd feel after playing Legendary. This is in no way a reflection on the people who have spent tireless amounts of time building this tourney (very, very grateful for your efforts) nor is it a reflection on the game itself. It's just how I'm feeling in this moment after another (far) less than hoped for tournament result.",
,,7,(+4),30,broken_pants,28,27,55,4th,No (3.5),5th,35 (4.5),3rd,1 (5.5),9th,1.571 (1),14.5,,1,7,0,1,4,0,0,0,0,5,Fantomex,Weapon H,Fantomex,Weapon H,First attempt,1,"Tried to do Weapon X Sequence on one hand and Berserk on the other. In both games, I never wound up pulling enough Fantomex cards to get Sequence working and had too many Agents hanging around for proper Berserking. Six thumbs down.",
,,8,(+3),28,ItStartsWith1,22,27,49,4th,No (3.5),8th,28 (2),7th,2 (2.5),8th,1.75 (2),10,,5,7,0,1,1,2,1,1,0,6,Colossus,Weapon X (Wolverine),I did not make a second attempt.,I did not make a second attempt.,First attempt,3,"This was tough but felt winnable. Had 2 rares staring in my the face all game that I could just never grab despite recruiting plenty of Officers. Never really threatened Romulus, as I didn’t see enough Wound mitigation.",
,,9,(+2),28,Canis3590 & Mamabird,14,36,50,4th,No (3.5),9th,25 (1),9th,4 (1),6th,2 (4),9.5,,22,8,0,1,2,0,1,0,0,4,Angel,Colossus,Angel,Colossus,Second attempt,3,"just awful games both times , really ending the tourny in a slump, oh well. ggs guys",
,,10,(+1),30,ZombieGamer5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Giants and Ghosts and Ghouls! Oh My!,1,(+10),37,Royce / ROAST,62,80,142,1st,Yes (7.5),2nd,38 (8),1st,0 (8.5),1st,3.737 (9),33,,18,14,0,0,1,2,1,0,0,4,Deadpool (Mercs for Money),Stingray,I did not make a second attempt.,I did not make a second attempt.,First attempt,3,Got through some of those Master Strikes early.,
,,2,(+9),31,Lasombra81,79,51,130,1st,Yes (7.5),3rd,39 (7),1st,0 (8.5),2nd,3.333 (8),31,,28,13,1,0,1,1,1,0,0,3,Party Thor,Thor (Heroes of Asgard),Party Thor,Thor (Heroes of Asgard),Second attempt,4,None,
,,3,(+8),31,Gambit34 & Rogue,68,53,121,1st,Yes (7.5),1st,37 (9),3rd,2 (6),3rd,3.27 (7),29.5,,15,12,0,1,3,0,2,0,0,6,Deadpool (Mercs for Money),"Wong, Master of the Mystic Arts",Deadpool (Mercs for Money),"Wong, Master of the Mystic Arts",Second attempt,4,"There were so many rules text that kept us on our toes. Once we managed to keep the “Rise of the living dead” under control, the game was a bit smoother. Lots of fun and frustration!",
,,4,(+7),33,caseystahl1125,91,39,130,1st,Yes (7.5),4th,41 (6),6th,3 (3.5),4th,3.171 (6),23,,52,21,5,0,0,1,0,0,0,1,Doctor Strange Supreme,"Gamora, Destroyer of Thanos",Apocalyptic Black Widow,"Killmonger, Spec Ops",Second attempt,5,The first battle was a hard fought tie. I changed up my heroes and Killmonger Special Ops and Apoc Black Widow made the bystanders really flow.  I won second game in turns 41 on a nice 21pt combo that knocked out the Witch. Im lucky I didn't have any odd number heroes!,
,,5,(+6),31,SavageTeddyBear & Julius Xizor,59,73,132,5th,No (3),5th,42 (4.5),3rd,2 (6),5th,3.143 (5),18.5,,14,16,0,0,0,0,0,0,0,0,Party Thor,Thor (Heroes of Asgard),Party Thor,Thor (Heroes of Asgard),Second attempt,3,"The zombies were too resilient. No matter how hard we fought, they had a tendency to come back. The battle was a long slog and in the end, Zombie Scarlet Witch could not be stopped even though her Frost Giants were sufficiently held back.",
,,6,(+5),29,Joebro6616,28,11,39,5th,No (3),8th,26 (2),3rd,2 (6),7th,1.5 (3),14,,17,4,0,2,2,9,4,1,0,18,"Killmonger, Spec Ops","Blade, Daywalker",I did not make a second attempt.,I did not make a second attempt.,First attempt,3,"Zombie Scarlett witch is a tough mastermind, her plus the scheme makes it hard to win",
,,7,(+4),26,MikiP2023 & Taker13,48,65,113,5th,No (3),5th,42 (4.5),8th,6 (1.5),6th,2.69 (4),13,,17,15,0,0,0,0,0,0,0,0,Apocalyptic Black Widow,Star-Lord T'Challa,Apocalyptic Black Widow,Star-Lord T'Challa,Second attempt,4,This was really fun but super hard. Due to the odd numbered card we couldn't beat her! Ugh tried so hard. Lol,
,,8,(+3),23,Cubbiesnextyr & Wife,24,21,45,5th,No (3),7th,31 (3),6th,3 (3.5),8th,1.452 (2),11.5,,3,1,0,0,1,5,4,1,0,11,"Gamora, Destroyer of Thanos","Wong, Master of the Mystic Arts",I did not make a second attempt.,I did not make a second attempt.,First attempt,2,I never felt good about this setup from the get-go.  I really needed to select someone with soulblind so I could have prevented the zombies keep returning to the city.  We never even sniffed attacking Scarlet Witch.  Ugh.  Lesson learned.,
,,9,(+2),21,MicroDisney0505,0,6,6,5th,No (3),9th,21 (1),8th,6 (1.5),9th,0.286 (1),6.5,,6,3,0,3,4,8,4,2,0,21,Lady Sif,Valkyrie,Valkyrie,Lady Sif,Second attempt,3,N/A,
,,10,(+1),17,MaNemJeff,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,King of the Hill,1,(+29),29,avataristche,35,47,82,1st,Yes (22),2nd,21 (28),1st,0 (20.5),2nd,3.905 (28),98.5,,12,8,0,4,4,2,4,1,0,15,Iron Man,Cyclops,Iron Man,Cyclops,Second attempt,4,"i thought i might as well risk it until i get a lucky shuffle, and it happened game2. Won by getting Storm's and Cyclops' rares same hand.",
,,2,(+28),28,zoratok,70,31,101,1st,Yes (22),3rd,22 (26.5),1st,0 (20.5),1st,4.591 (29),98,,39,20,0,4,1,2,2,2,0,11,Black Widow,Emma Frost,Black Widow,Iron Man,First attempt,5,Black widow is the only choice. Second choice was Emma Frost to push a couple extra villains to the city. First game ended up being the best. I enjoyed the bonus game. Great idea!,
