Pod,Setup,Rank,Points Earned,Total Points,Name(s),"Victory
Pile 1","Victory
Pile 2","Total
VP",Win?,,Turns,,Escaped Villains,,Points per Turn,,Total Rank Points,,VP Difference,Bystanders Rescued,Cards Undercover,Cards Left in Villain Deck,,,,,,,Attempt 1 Hero Choices,,Attempt 2 Hero Choices,,Attempt Submitted,Fun Level,Comments,Results Of Week:
,,5,(+6),37,Iburnicus,46,48,94,1st,Yes (5.5),6th,33 (4),1st,0 (5.5),5th,2.848 (5),20,,2,15,0,1,4,2,1,0,0,8,Black Bolt (Illuminati),Proxima Midnight,Black Bolt (Illuminati),Proxima Midnight,First attempt,3,"had to redo cuz i accidently picked a hero from sw2,
game was fine, couldve gone better! ",
,,6,(+5),34,Drewfusmcge,46,35,81,1st,Yes (5.5),5th,30 (5),1st,0 (5.5),7th,2.7 (3),19,,11,12,0,2,4,4,1,0,0,11,Bullseye,Havok,Bullseye,Proxima Midnight,First attempt,2,"Always a frustrating scheme. Constantly spending recruit to stay afloat makes it a challenge to recruit heroes for sure. However, I ended up getitng Enchantress and Bullseye's rares on the same side which ended up helping a whole lot. Definitely someone will do it faster but I was happy to pull out one win from my two attempts. Never had much use for Havok as he didn't show up frequently enough, so maybe I should haven't brought him but oh well.",
,,7,(+4),34,Unsafer & Sparkles,67,34,101,1st,Yes (5.5),8th,37 (2),1st,0 (5.5),6th,2.73 (4),17,,33,13,0,0,3,0,2,0,0,5,Captain Marvel,Magik,I did not make a second attempt.,I did not make a second attempt.,First attempt,4,"This one came down to the absolute wire for us, I was mostly useless this game trying to use enchantress and magik, but some early feasts took out a lot of my influence so I couldn't buy much, and we got a lot of command strikes very early, putting Prof out of reach for a while. My wife went off with captain marvel though, and was able to carry the game. We drew a plot twist on the last turn, but she was able to get the final blow. Super close, but a very fun round! It's always fun to get to bust out villains and Xmen too, don't get to use either very often in these tournaments.",
,,8,(+3),35,Bikk_Bikk,45,51,96,1st,Yes (5.5),7th,36 (3),9th,2 (1),8th,2.667 (2),11.5,,6,19,0,0,3,1,0,0,0,4,Ultron,Proxima Midnight,I did not make a second attempt.,I did not make a second attempt.,First attempt,3,"I got my first henchman on turn 11! Two escape due to a strong city.
Player one went with a tech deck. I managed a decent attack, but not consistently.
Same with player two, who built a cabal deck. 
First time with ultron hero. ",
,,9,(+2),30,Forever A Team & Son,46,35,81,9th,No (1),9th,36 (1),1st,0 (5.5),9th,2.25 (1),8.5,,11,9,0,0,3,0,0,0,0,3,Loki,Ultron,Loki,Proxima Midnight,Second attempt,5,We were poor and had some unfortunate luck with early Master Strikes and high value Telepathic Pawns. Really enjoyed the challenge though.,
,,10,(+1),29,Jinjoz,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,Well This Seems Like Overkill,1,(+10),40,Bolt_Flashun,65,29,94,1st,Yes (6),2nd,29 (8.5),1st,0 (5.5),1st,3.241 (10),30,,36,3,2,2,2,2,2,2,0,10,Quicksilver,"Killmonger, Spec Ops",I did not make a second attempt.,I did not make a second attempt.,First attempt,3,"I made a What If hand and a Hyperspeed hand. Hyperspeed was hard carried by the What If one, I tried but I´m not a Hyperspeed fan. At least i got a lot of combos between T'Challa and Killmonger.",
,,2,(+9),37,GZUZROCKS & DaBomb,40,51,91,1st,Yes (6),2nd,29 (8.5),1st,0 (5.5),2nd,3.138 (9),29,,11,5,0,3,2,2,3,0,0,10,Doctor Strange Supreme,"Gamora, Destroyer of Thanos",Doctor Strange Supreme,"Gamora, Destroyer of Thanos",Second attempt,4,"Goodness! Ultron Infinity is no joke! We honestly didn't think a win was possible against this guy buy we ended up doing it! Doctor Strange was very useful to soulbind some of the ultron sentries before MM grabbed them. War machine helped KO a one of them from VP as well. Gamora and Star lord Tchalla were all stars in helping draw cards and manipulate the draw pile. We ended up getting Tchalla's legendary card which helped gamble/manipulate the HQ when fighting MM as well. Early on, we had a good run of Rival Overlords which helped weaken them all and make them attainable to take down. But ultimately, there was a lot of luck in the villain draw deck as well as this set up could go downhill EXTREMELY fast dependant on card draw. An aptly named set up ""a little overkill"". lol",
,,3,(+8),36,Narellish & Ooskarr,34,39,73,1st,Yes (6),1st,27 (10),1st,0 (5.5),6th,2.704 (5),26.5,,5,2,2,3,1,5,1,2,0,12,"Gamora, Destroyer of Thanos",Invisible Woman,"Gamora, Destroyer of Thanos",Invisible Woman,First attempt,4,Another great set up.,
,,4,(+7),35,Off the Cuff,55,40,95,1st,Yes (6),7th,33 (4),1st,0 (5.5),3rd,2.879 (8),23.5,,15,13,0,1,2,2,0,1,0,6,Captain Carter,"Killmonger, Spec Ops",Captain Carter,"Killmonger, Spec Ops",First attempt,4,"I managed to rig it so War Machine's cards would KO Ultron Sentries before Ultron could take them. Plus, with Strength being the only class Ultron was never Empowered by, I clogged the HQ with green as much as I could.",
,,5,(+6),34,Pyromagnus & Shoshielynn,40,43,83,1st,Yes (6),5th,32 (5.5),1st,0 (5.5),7th,2.594 (4),21,,3,7,0,1,2,3,2,0,0,8,Darkhawk,Morbius,Captain Carter,Mr. Fantastic,Second attempt,4,"Slow games on both sides but I think that's the norm with Ultron Infinity. Blitzed us with Master Strikes game 1 where as they were more spaced out game 2. MVPs were certainly Mr. Fantastic and Skids, the Rare shut down at least one Tactic while the latter kept hands big and saved a few rampages from connecting",
,,6,(+5),33,MetroidKirby,27,48,75,1st,Yes (6),4th,30 (7),1st,0 (5.5),8th,2.5 (2.5),21,,21,5,0,2,2,2,1,2,0,9,Mr. Fantastic,Werewolf by Night,I did not make a second attempt.,I did not make a second attempt.,First attempt,4,so my game took a long time but 2 strikes and 2 twists were in the bottom 9 cards so i can't be too mad. Mr. Fantastic worked great with war machine and werewolf worked great with blade and starlord tchalla. I made an awesome hyperspeed deck on the right and a tech deck on the left. sad so much VP was left on the board tho,
,,7,(+4),32,jdub,69,30,99,1st,Yes (6),9th,35 (2),1st,0 (5.5),4th,2.829 (7),20.5,,39,4,0,1,1,2,1,0,0,5,Silver Surfer,Darkhawk,I did not make a second attempt.,I did not make a second attempt.,First attempt,3,This game would of been a bit more fun if I hadn't accidently played week 7 first. Then half way through realized it was week 6.,
,,8,(+3),31,konrad880808,35,57,92,1st,Yes (6),8th,34 (3),1st,0 (5.5),5th,2.706 (6),20.5,,22,11,0,1,2,2,1,0,0,6,Apocalyptic Black Widow,"Killmonger, Spec Ops",I did not make a second attempt.,I did not make a second attempt.,First attempt,2,tough,
,,9,(+2),29,Jmaster1324,40,40,80,1st,Yes (6),5th,32 (5.5),1st,0 (5.5),8th,2.5 (2.5),19.5,,0,6,0,1,2,1,4,0,0,8,"Wong, Master of the Mystic Arts","Gamora, Destroyer of Thanos","Gamora, Destroyer of Thanos","Wong, Master of the Mystic Arts",Second attempt,1,Hot take: What if is not a fun set. its just hard even the starter game is hard. I did win but that first game was just me getting my face pounded left and right. though it was fun to look back and have equal vp for both hands.,
,,10,(+1),29,SilverFirePrime,25,43,68,10th,No (1),10th,37 (1),1st,0 (5.5),10th,1.838 (1),8.5,,18,3,0,1,0,1,1,0,0,3,Hellcat,"Gamora, Destroyer of Thanos",Hellcat,"Gamora, Destroyer of Thanos",Second attempt,3,Kinda hard to win against Infinity Ultron when the villain deck decides to frontload all the schemes and twists.  Twice.,
,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,Whack-A-Villain,1,(+10),36,Techfiend & Kimber_blue,47,67,114,1st,Yes (6),2nd,26 (8),1st,0 (8.5),1st,4.385 (9),31.5,,20,8,21,3,3,1,3,2,0,12,Mockingbird,Quake,Mockingbird,Quake,Second attempt,4,Another great setup!,
,,2,(+9),35,allman7359 & Allman,42,31,73,1st,Yes (6),1st,25 (9),3rd,1 (6),5th,2.92 (5),26,,11,10,4,1,1,6,3,0,0,11,Brainstorm,Fantastic Four United,I did not make a second attempt.,I did not make a second attempt.,First attempt,5,,
,,3,(+8),36,Freeclint,114,22,136,1st,Yes (6),6th,37 (3.5),3rd,1 (6),2nd,3.676 (8),23.5,,92,15,29,0,2,2,4,1,0,9,Agent Phil Coulson,Mockingbird,Agent Phil Coulson,Mockingbird,Second attempt,4,"Very fun. Went for a shield strategy.  Mr F and Spider-Man 2099 did not show up in the first game hardly and the villain deck was very aggressive and fast (lost, with 5 escapes and Galactus ate half the city).  Better headquarters and villain deck in game 2, got rares for all three shield heroes in the first hand and was just a matter of enough time to finish it all off.  More that I liked the hero selections than the setup.  Pull reality into cyberspace is a fun one.",
,,4,(+7),33,M00M00KITTY & marnsupial,57,25,82,1st,Yes (6),3rd,27 (7),6th,2 (3),3rd,3.037 (7),23,,32,12,18,2,2,5,2,0,0,11,Doctor Doom 2099,Mockingbird,I did not make a second attempt.,I did not make a second attempt.,First attempt,4,"What a horrendous start and a fantastic finish! We started with a bunch of master strikes and scheme twists and Galactus escaping so early on we had only 4 city spaces and it was all in Cyberspace! Which ended up almost being a boon because we could use the recruit to beat up the high cost villains. Also, like normal, marnsupial led the way and totally wrecked Annihilus and his Annihilation Wave with Mockingbird's strong attacks with having a really high S.H.I.E.L.D. Clearance level and Deathlok with all the draw cards and even more attack. We started whacking a mole in no time! Thanks for the fun scheme, excited for next week! d(+_+)b",
,,5,(+6),33,Wafflewings & Patyon,30,53,83,1st,Yes (6),4th,28 (6),6th,2 (3),4th,2.964 (6),21,,23,3,20,2,2,4,4,1,0,13,Quake,Silver Surfer,Quake,Silver Surfer,Second attempt,4,"Challenging set up for sure and as with most card games, if felt as if there was a decent bit of RNG to how the game turned out. The first game we played we ended up drawing 4 or 5 scheme twists in the first 10 turns and so all of our money was being spent just to try and keep the city empty. The second game, they were a little more spread out and gave us a good chance to snowball. All in all it was a solid set up!",
,,6,(+5),28,keeblerpowell,36,32,68,1st,Yes (6),5th,30 (5),3rd,1 (6),7th,2.267 (3),20,,4,6,6,1,1,4,3,0,0,9,Invisible Woman,Psi-Lord,Invisible Woman,Psi-Lord,Second attempt,5,this set up had me stumped. On the first run I just felt like I didn't have a chance at all. I gave a couple days in between my attempts.  I usually throw my teams together and just go for it. This time I took some time to look at my poos and come up with a game plan on what to try to get into each deck. I was able to get 2 rares into one of the decks and it actually worked. I really enjoyed this set up once I understood that its ok to let the city build up so that the streets couldn't be burrowed into so much. Double killing the burrow guys is just a waste of resources. I really think this set up as super cool and tough!,
,,7,(+4),30,Mikeygill97,54,30,84,1st,Yes (6),6th,37 (3.5),9th,5 (1),6th,2.27 (4),14.5,,24,10,4,0,1,0,0,0,0,1,Ghost Rider 2099,Invisible Woman,Ghost Rider 2099,Invisible Woman,Second attempt,2,This is an Omega level setup. Lost on the first attempt and got lucky the final twist was the last card in the villain deck. What helped was getting Mr.Fantastic’s rare to attack the mastermind and cancel the fight effects.,
,,8,(+3),28,aitmanga,26,42,68,8th,No (1.5),9th,31 (1),1st,0 (8.5),8th,2.194 (2),13,,16,6,13,0,0,4,1,0,0,5,Doctor Doom 2099,Quake,I did not make a second attempt.,I did not make a second attempt.,First attempt,3,"Not a fan of schemes that put us under the clock like this one, even if the cyberspace was somewhat helpful by letting us use recruit power to defeat villains. Perhaps I tried too hard to focus on keeping the city clean that I ended up hitting Annihilus only once, all the momentum going on didn't help as well. With a couple more turns perhaps I could've defeated it as both my decks were very lean thanks to all the KO from the Villains and the sixth cyberspace space made it easier to hit Annihilus.",
,,9,(+2),19,bamlinden,30,26,56,8th,No (1.5),8th,33 (2),6th,2 (3),9th,1.697 (1),7.5,,4,5,5,0,0,2,0,0,0,2,Ghost Rider 2099,Brainstorm,Ghost Rider 2099,Brainstorm,Second attempt,3,"I wanted to like this setup more...but both my games had early strikes that just buffed the city up too much. Never even got a sniff of the MM. I liked the idea of the setup a lot, but just never was able to get things going.",
,,10,(+1),29,ZombieGamer5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,I Hope You Took Your Rabies Vaccine,1,(+10),37,Kharg,23,42,65,1st,Yes (6.5),2nd,24 (9),3rd,1 (7),1st,2.708 (10),32.5,,19,2,1,4,3,6,7,0,0,20,Psylocke,Weapon H,Psylocke,Weapon H,First attempt,4,"Decided to go with the game with 1 escape, second was way longer (39 turns) with less PPT, hoping it works out! My Psylocke plan didn't really work, she didn't show up in both games and was used mostly to to KO stronger Xerogen experiments. It was my first time against Sabretooth and he is a tough one, though I was able often able to calculate his maximum attack with the small decks and my own berserking.",
,,2,(+9),35,Fives,35,26,61,1st,Yes (6.5),3rd,25 (8),1st,0 (9.5),5th,2.44 (6),30,,9,3,0,1,2,4,15,1,0,23,Fantomex,Jubilee,Fantomex,Jubilee,First attempt,4,"The game was incredibly fun. The beserk team took care of the city, while Fantomex and jubilee hammered down Sabertooth until he couldn't take it anymore.",
,,3,(+8),32,Gideon Wyatt & Mrs. Gideon Wyatt,30,51,81,1st,Yes (6.5),5th,33 (5.5),1st,0 (9.5),4th,2.455 (7),28.5,,21,4,0,1,1,2,3,0,0,7,Banshee,Psylocke,I did not make a second attempt.,I did not make a second attempt.,First attempt,3,Game would have went much faster if Psylockes rare hadn’t gotten KO’d before she even got played from a MS. None of Wolverine’s recruit cards came up so the HQ got stalled out too. PE coming in clutch like always,
,,4,(+7),34,JB007,38,11,49,1st,Yes (6.5),1st,21 (10),6th,2 (4.5),6th,2.333 (5),26,,27,3,0,3,4,8,9,0,0,24,Beast (X-Men),Longshot,Beast (X-Men),Longshot,Second attempt,2,The first time I just got horrible draws from the villain deck. I lost good cards from savretooth and it just took forever to get setup. It took me 34 turns to win. Second time I got really lucky! Only one master strike so he only had berserk once (until he got his tactic that added a savagery). I let things escape so I could just attack him as fast as possible. Sort of a rush strategy. I had bears and log shot to hopefully go heavy on instinct and tech. It worked for player one. All instinct cards including the feral ones! The fact that the games came down to randomness made me not really like it.,
,,5,(+6),33,eventhorizon0121,18,51,69,1st,Yes (6.5),4th,27 (7),8th,3 (3),2nd,2.556 (9),25.5,,33,3,0,2,2,7,4,0,0,15,Proxima Midnight,Weapon H,Lady Thor,Captain Marvel,Second attempt,4,"We thought our first setup with Prox Midnight and Weapon H would do better but the HQ wasn't with us and so we shifted strategies in the second game. While the thought behind Lady Thor/Captain Marvel was solid (generating attack without many Berserkable cards) the HQ didn't favor that plan. Instead, the X-23/OML side ended up with major KOs and a small deck that drew all their cards into their hand and left nothing to Berserk.",
,,6,(+5),32,Cobrawarrior521 & Mackirev94,46,28,74,1st,Yes (6.5),5th,33 (5.5),3rd,1 (7),8th,2.242 (3),22,,18,3,0,1,3,5,2,0,0,11,"Namor, the Sub-Mariner",Proxima Midnight,"Namor, the Sub-Mariner",Proxima Midnight,Second attempt,2,N/A,
,,7,(+4),27,Royce / ROAST,40,50,90,1st,Yes (6.5),7th,36 (4),9th,4 (2),3rd,2.5 (8),20.5,,10,3,0,2,2,0,1,0,0,5,Weapon X (Wolverine),Proxima Midnight,Psylocke,Banshee,Second attempt,2,Wasn't a big fan of the berserk synergy stuff so having piercing energy helped.,
,,8,(+3),26,caseystahl1125,51,35,86,1st,Yes (6.5),8th,37 (3),3rd,1 (7),7th,2.324 (4),20.5,,16,5,0,1,1,0,1,0,0,3,Psylocke,Banshee,Weapon H,Marrow,First attempt,5,Fighting Sabertooth was fun. This was the first time fighting. I won my first game with Psylocke and Banshee. I should have used them for game 2.. I think I could have shaved off about 10 turns.  Game two was a Beserk Massicare.. I never had a chance,
,,9,(+2),31,AntDude,31,39,70,9th,No (1.5),9th,40 (2),6th,2 (4.5),9th,1.75 (2),10,,8,3,0,0,0,0,0,0,0,0,Beast (X-Men),Marrow,Beast (X-Men),Marrow,Second attempt,4,"oof, hitting Sabretooth early is so crucial. Lots of tough decisions about city management vs hitting the MM.",
,,10,(+1),24,Joebro6616,15,20,35,9th,No (1.5),10th,30 (1),10th,6 (1),10th,1.167 (1),4.5,,5,1,0,3,2,11,6,1,0,23,Dazzler,Havok,I did not make a second attempt.,I did not make a second attempt.,First attempt,3,"Good setup,sabertooth can be hard to defeat,got over run at the end",
,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Crash the Queen's Ball,1,(+10),33,energythief,60,25,85,1st,Yes (5),1st,26 (8),1st,0 (6.5),2nd,3.269 (7),26.5,,35,13,0,3,3,6,0,1,0,13,Captain Carter,"Killmonger, Spec Ops",Captain Carter,"Killmonger, Spec Ops",Second attempt,3,"First time playing New Mutants, thanks for the setup!",
,,2,(+9),31,jiggliestpuff,34,61,95,1st,Yes (5),2nd,28 (6.5),1st,0 (6.5),1st,3.393 (8),26,,27,13,0,3,2,2,3,1,0,11,Ms. Marvel,Apocalyptic Black Widow,Ms. Marvel,Apocalyptic Black Widow,First attempt,4,"The idea of Emma and Frigga ruining the party was cute, and the keywords worked together to be challenging but not impossible. I tried leaned into drawing and bystanders to get to cards that thinned the deck to hit Emma, use all the liberate and cheering crowds options, and the high draw with Venom's Symbiotic Adaptation. I ended up with 4 rares in one deck, so Party Thor's Only Son ended up helping a lot, too.",
,,3,(+8),33,Cglied & Poulanc,37,43,80,1st,Yes (5),2nd,28 (6.5),1st,0 (6.5),3rd,2.857 (6),24,,6,13,0,0,2,5,3,0,0,10,"Killmonger, Spec Ops",Nova (Champions),"Killmonger, Spec Ops",Nova (Champions),First attempt,4,"The mini-game of deciding when to hide the party or use all your cards to go after the mastermind was way more fun than we thought it would be. Seemed like hero choices were really conducive to a collaborative game. Player 1 and Player 2 could each recruit from the HQ without any fear about getting in the other's way.
Our 2 games were wildly different, but ended with a very similar result. One had fewer turns, but the other was higher PPT. Hopefully, we chose well. ",
,,4,(+7),29,Doormatte,51,29,80,1st,Yes (5),6th,31 (3),1st,0 (6.5),6th,2.581 (3),17.5,,22,9,0,1,2,2,3,1,0,9,Carnage,"Gamora, Destroyer of Thanos",I did not make a second attempt.,I did not make a second attempt.,First attempt,3,Fun thanksgiving setup,
,,5,(+6),26,Zeromus104,44,25,69,1st,Yes (5),4th,30 (4.5),5th,1 (2.5),7th,2.3 (2),14,,19,10,1,0,2,4,1,1,0,8,Apocalyptic Black Widow,Viv Vision,Apocalyptic Black Widow,Viv Vision,Second attempt,3,,
,,6,(+5),31,ElongatedMan,56,42,98,1st,Yes (5),7th,36 (2),5th,1 (2.5),5th,2.722 (4),13.5,,14,11,1,0,2,1,0,0,0,3,"Gamora, Destroyer of Thanos",Warlock,"Gamora, Destroyer of Thanos",Warlock,Second attempt,2,"I'm beginning to think I don't like this scheme. But anyway, I lost the first game when I only had the Final Blow left. Second game I won at the last possible second lol",
,,7,(+4),27,Bakerybum,36,21,57,1st,Yes (5),4th,30 (4.5),5th,1 (2.5),8th,1.9 (1),13,,15,11,0,2,1,2,1,0,0,6,Carnage,Karma,Carnage,Karma,Second attempt,4,Fun setup. I don't think I chose appropriate heroes though because it was difficult to get any decent attack or momentum going.,
,,8,(+3),26,Canis3590 & Mamabird,44,55,99,8th,No (1),8th,36 (1),5th,1 (2.5),4th,2.75 (5),9.5,,11,11,0,0,1,0,0,0,0,1,Captain Carter,Star-Lord T'Challa,Captain Carter,Star-Lord T'Challa,Second attempt,3,"had recruit issues noth games, and just went to time, had her on the final blow game two",
,,9,(+2),24,Kal-el,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,10,(+1),2000.00%,ReyReyPod,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Galactus Meets Organized Synergy,1,(+10),34,SharkNate-O & onthegeniusofsamrockwell,32,49,81,1st,Yes (7.5),2nd,22 (8),2nd,7 (7.5),2nd,3.682 (8),31,,17,15,0,3,2,5,6,0,0,16,Black Widow,Cyclops,Black Widow,Cyclops,First attempt,3,"I like the mechanic of the setup. It was definitely challenging. With the Master Strikes shrinking the city and the Henchmen moving pushing everything forward (then going back into the deck), it just exponentially makes every turn harder. My discard deck came together beautifully. My bystander deck dragged behind because the payoff cards were there, but the engine cards were not coming out.",
,,2,(+9),23,BigDongWilliam,54,11,65,1st,Yes (7.5),1st,21 (9),2nd,7 (7.5),3rd,3.095 (7),31,,43,20,0,1,2,6,7,1,0,17,Bishop,Cyclops,Cyclops,Iceman,Second attempt,5,I really like games that are a true race against time,
,,3,(+8),33,Travjon,46,56,102,1st,Yes (7.5),3rd,25 (6.5),4th,8 (5.5),1st,4.08 (9),28.5,,10,27,0,3,1,1,5,1,0,11,Cyclops,Professor X,I did not make a second attempt.,I did not make a second attempt.,First attempt,3,"Organized Crime Wave is always a crapshoot. I was getting destroyed at the beginning with a ton of escapes. I was able to get Jean Grey's rare, which really helped clearing the city and taking down Galactus.",
,,4,(+7),29,Dashburn_,38,10,48,1st,Yes (7.5),3rd,25 (6.5),1st,5 (9),5th,1.92 (5),28,,28,7,0,2,3,7,9,0,0,21,Cyclops,Iceman,I did not make a second attempt.,I did not make a second attempt.,First attempt,5,Great setup and fun mastermind,
,,5,(+6),31,Blade_Omicron,49,11,60,5th,No (3),5th,26 (5),7th,11 (2.5),4th,2.308 (6),16.5,,38,15,0,0,3,2,6,1,0,12,Iceman,Rogue,Iceman,Rogue,First attempt,4,"This was a really fun setup, but boy those Master Strikes killed me.",
,,6,(+5),25,ItStartsWith1,22,20,42,5th,No (3),6th,24 (3),4th,8 (5.5),7th,1.75 (3),14.5,,2,3,0,0,2,3,7,0,0,12,Cyclops,Rogue,I did not make a second attempt.,I did not make a second attempt.,First attempt,3,"Wow, diabolical scheme for Galactus (not to mention the Endless Armies of HYDRA!)  HQ did not cooperate, as I saw no Angel/Cyc synergy that I was hoping for. Held it down ok early, but once the city got down to 2 spaces I had escapes left and right. A few more turns I may have made it happen as I did actually hit Galactus once. Wish I had gotten another attempt!",
,,7,(+4),30,jgoodnough,39,7,46,5th,No (3),6th,24 (3),7th,11 (2.5),6th,1.917 (4),12.5,,32,8,0,0,3,2,6,1,0,12,Iceman,Black Widow,Iceman,Storm,First attempt,2,Galactus consumed the Earth and our game,
,,8,(+3),22,Lasombra81,17,14,31,5th,No (3),9th,19 (1),6th,10 (4),8th,1.632 (2),10,,3,2,0,2,2,2,3,1,0,10,Cyclops,Wolverine (X-Men),Cyclops,Wolverine (X-Men),First attempt,2,None,
,,9,(+2),29,FlashSpider-man,7,14,21,5th,No (3),6th,24 (3),9th,14 (1),9th,0.875 (1),8,,7,4,0,2,1,2,4,0,0,9,Cyclops,Gambit,Cyclops,Gambit,First attempt,3,"I should have expected this after complaining two weeks ago about a setup being too easy and unfun. I challenged Kylah, and the bill came due. This is an evil setup and I got rolled both times. My first game, pretty early there were 3 goons followed by a scheme twist. Nothing I can do about that. And that put me behind. Plus 3 pretty early strikes shortening the city. And I played poorly, was just feeling it out. Second game, in the first 6 turns, there were 3 master strikes. I totally don't need a city for this type of scheme lmao. Went worse. Just doesn't feel fair at all. You may ask, why did I rank this as a 3 and not lower? While I think it's unfair and mean, I'm totally gonna play it a third time for my curiosity lol. So I guess I don't hate it.",
,,10,(+1),15,Blunkster & allison095,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,The Diplomatic Doctor,1,(+10),29,DRobb & Shadowofthebat,28,24,52,1st,Yes (6.5),1st,24 (10),1st,0 (9.5),3rd,2.167 (8),34,,4,2,0,0,1,11,3,1,0,16,Party Thor,Captain Carter,I did not make a second attempt.,I did not make a second attempt.,First attempt,3,Pretty Basic Game,
,,2,(+9),26,broken_pants,38,24,62,1st,Yes (6.5),2nd,27 (8),1st,0 (9.5),2nd,2.296 (9),33,,14,4,0,1,2,8,3,0,0,14,Venomized Dr. Strange,Doctor Strange Supreme,Venomized Dr. Strange,Doctor Strange Supreme,Second attempt,5,"I had to. I simply had to go all in on the multiverse of Stranges on one hand, with the other hand grabbing what it could. I wound up with a couple Carnage cards in the Strange deck and some Strange cards in the other deck. But all five Heroes in the game synergized surprisingly well. Also, Wand of Watoomb is GOATed.",
,,3,(+8),25,LeMansDroptop,23,43,66,1st,Yes (6.5),5th,28 (5.5),7th,6 (3.5),1st,2.357 (10),25.5,,20,2,1,1,3,5,3,1,0,13,"Gamora, Destroyer of Thanos",Venomized Dr. Strange,Groot,Star-Lord T'Challa,First attempt,4,"One scheme twist took out 3 villains (2 Kree, 1 Skrull) before I had enough attack and I had to let two more Skrull escape after just to manage the Scheme.  But it was manageable, even though I wound up with 3 Kree Twists.  Once the escapees evened out, I was in good shape to fight the Mastermind both in the Astral Plain and his home.  All the heroes played a part.  Amazed how few I needed to do the job.  The artifacts really made the difference.",
,,4,(+7),20,Cubbiesnextyr & Wife,14,31,45,1st,Yes (6.5),2nd,27 (8),3rd,3 (6.5),7th,1.667 (4),25,,17,1,0,1,4,10,3,1,0,19,Groot,"Ancient One, The",Groot,"Ancient One, The",First attempt,4,"Not a bad set up.  Without the Fear Lords popping into the Astral Plane and causing problems, Nightmare didn't live up to his name (and I'm OK with that).",
,,5,(+6),23,Gambit34 & Rogue,25,32,57,1st,Yes (6.5),5th,28 (5.5),7th,6 (3.5),4th,2.036 (7),22.5,,7,10,0,3,3,6,2,1,0,15,Venompool,Doctor Strange Supreme,Venompool,Doctor Strange Supreme,Second attempt,4,First game was a quick bust due to too many Skrulls in the city and too many scheme twists at the start of the game. Second game was the flip so it was fun with the two extremes!,
,,6,(+5),22,MikiP2023 & Taker13,42,9,51,1st,Yes (6.5),7th,30 (4),3rd,3 (6.5),6th,1.7 (5),22,,33,2,0,1,1,7,3,0,0,12,"Ancient One, The","Uatu, The Watcher","Ancient One, The","Uatu, The Watcher",Second attempt,4,The mastermind was fun!. Didnt care for Vishanti.,
,,7,(+4),25,SavageTeddyBear & Julius Xizor,23,23,46,1st,Yes (6.5),2nd,27 (8),10th,9 (1),5th,1.704 (6),21.5,,0,1,0,3,3,5,3,1,0,15,Star-Lord,Venom (Venomverse),Star-Lord,Venom (Venomverse),First attempt,4,"As the Kree-Skrull War terrorized the city, the heroes had to split focus as they fought Nightmare in the Astral Plane. Surprisingly, it was not Doctor Strange who fought off Nightmare in the Astral Plane, but rather the symbiotes, Carnage and Venom. Instead, Strange aligned with Star-Lord to collect artifacts so that they could protect the Material Plane and fend off against Nightmare when he finally came.",
,,8,(+3),16,MaNemJeff,28,24,52,1st,Yes (6.5),8th,38 (3),3rd,3 (6.5),8th,1.368 (3),19,,4,7,5,5,6,0,3,0,0,14,Venompool,Venom Rocket,I did not make a second attempt.,I did not make a second attempt.,First attempt,3,I got confused a bit but more games should even that out I would replay,
,,9,(+2),19,MicroDisney0505,0,0,,9th,No (1.5),10th,10 (1),3rd,3 (6.5),10th,0 (1),10,,0,0,0,4,4,13,8,2,0,31,Clea,Captain Carter,I did not make a second attempt.,I did not make a second attempt.,First attempt,1,N/A,
,,10,(+1),22,Sean (McP),4,4,8,9th,No (1.5),9th,16 (2),9th,8 (2),9th,0.5 (2),7.5,,0,2,0,5,4,8,8,0,0,25,Clea,Venom (Venomverse),I did not make a second attempt.,I did not make a second attempt.,First attempt,3,"Had fun, just got unlucky.",
,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
